Date,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
3/23/2017,35.23,64.87,165.29,125.9,88.86,23.28666667,87.39,90.77,107.87,147.99,63.28,42.17,33.96,129,55.37,112.24,49.64,166.04,125.52,174.82,81.52,231.9,92.23,35.27,77.84,177.26,192.14,121.29,191.4900019,82.98
3/24/2017,35.16,64.98,165,125.48,89.19,23.20333333,87.29,90.57,107.99,147.71,63.18,42.12,34.08,129.34,56.36,112.14,49.68,165.74,124.77,173.83,81.61,228.41,92.15,35.16,78.2,175.82,191.51,120.77,189.2400019,82.97
3/27/2017,35.22,65.1,164.6,125.8,88.95,23.22,87.24,90.49,106.28,146.87,63.19,42.32,33.99,129.49,55.93,112.38,49.14,164.91,124.5,173.77,81.61,225.48,91.51,35.39,77.6,176.1,190.43,121.01,192.0600019,83.56
3/28/2017,35.95,65.29,165.35,125.66,89.12,23.44,88.6,90.76,107.17,147.2,63.34,42.43,34.02,129.45,56.62,113.05,49.3,164.71,125.28,174.51,82.14,229.33,92.95,35.6,78.64,177.36,190.99,121.8,195.000002,83.74
3/29/2017,36.03,65.47,163.44,124.92,89.18,23.58,88.27,90.6,108.07,147.04,63.64,42.42,33.74,128.84,56.68,112.53,49.13,163.06,125.3,173.94,82.38,228.45,92.86,35.57,78.25,177.63,190.68,120.53,193.2600019,83.77
3/30/2017,35.9825,65.71,164.99,124.66,89.01,23.86333333,89.03,90.2,107.78,146.95,63.45,42.6,33.74,129.32,56.04,113.18,49.06,164.38,125.41,173.86,82.56,231.22,93.22,35.75,79.21,177.98,191.28,121.03,192.5400019,83.31
3/31/2017,35.915,65.86,164.01,124.55,88.87,24.02666667,87.84,89.85,107.37,146.83,63.54,42.44,33.8,129.61,55.73,113.39,48.75,164.07,124.87,174.14,82.49,229.72,92.76,36.07,79.11,176.86,191.33,120.54,190.6200019,83.05
4/3/2017,35.925,65.55,165.59,124.69,89.36,23.94333333,87.52,89.68,107.8,146.62,63.47,42.41,33.58,129.61,55.56,113.2,49.18,163.89,124.33,174.5,82.31,228.96,92.27,36.16,78.59,176.65,190.72,120.38,189.1800019,82.95
4/4/2017,36.1925,65.73,164.97,124.68,88.78,24.00333333,87.31,89.91,108.66,146.34,63.67,42.68,33.41,129.29,55.04,113.04,49.31,164.36,124.18,174.52,82.97,229.26,94.13,36.28,78.26,178.7,190.19,120.61,189.6000019,82.5
4/5/2017,36.005,65.56,165.37,124.8,89.03,23.88333333,86.19,89.97,108.64,146.64,63.57,42.57,33,130.41,54.98,113,49.02,162.24,123.57,172.88,85.34,227.66,94.24,36.22,77.76,177.08,190.24,120.91,190.5600019,81.17
4/6/2017,35.915,65.73,165.34,125.05,89.09,23.81,86.48,89.4,109.29,147.24,63.24,42.67,33.08,130.15,55.14,113.05,48.43,162.25,123.83,172.45,85,228.64,95.82,36.03,77.92,177.37,189.89,120.54,190.8300019,81.66
4/7/2017,35.835,65.68,166.02,124.92,88.74,24.3,86.18,89.23,108.86,147.13,63.13,42.61,32.96,129.96,55.11,112.58,48.66,163.38,124.27,172.14,84.38,227.88,95.52,36.03,77.77,178.85,189.99,120.15,189.5700019,82.33
4/10/2017,35.7925,65.53,165.48,124.34,88.86,24.35333333,85.88,89.49,109.43,148.21,62.55,42.69,33.01,129.98,54.9,112.43,48.54,162.79,124.46,171.2,84.24,228.89,97.14,35.8,77.49,177.56,189.71,121.11,189.8100019,82.51
4/11/2017,35.4075,65.48,165.83,124.22,88.85,24.47666667,85.73,89.8,108.97,148.2,62.58,42.66,32.92,131.2,54.92,113.07,48.7,163.11,124.54,170.58,83.86,227.74,97.1,35.74,77.26,178.57,190.07,121.19,187.4700019,82.68
4/12/2017,35.45,65.23,165.56,125.4,88.68,24.48,85.4,90.31,108.97,146.54,63.05,42.94,32.62,131.26,55.57,113.04,48.92,163.05,123.15,170.66,83.37,225.75,94.86,35.63,76.68,176.05,189.7,121.46,185.7600019,82.57
4/13/2017,35.2625,64.95,164.96,124.99,88.87,24.38333333,84.4,90.03,106.1,145.91,62.61,42.79,32.42,130.76,55.34,113.2,48.62,161.61,122.5,169.53,83.13,223.32,93.1,35.25,75.8,175.62,188.65,120.53,183.1800018,82.48
4/14/2017,35.2625,64.95,164.96,124.99,88.87,24.38333333,84.4,90.03,106.1,145.91,62.61,42.79,32.42,130.76,55.34,113.2,48.62,161.61,122.5,169.53,83.13,223.32,93.1,35.25,75.8,175.62,188.65,120.53,183.1800018,82.48
4/17/2017,35.4575,65.48,167.18,125.72,89.81,24.49666667,85.86,90.39,106.17,147.31,62.8,43.07,32.61,131.35,56.24,113.78,48.81,162.11,123.43,171.1,84.2,226.26,94.14,35.48,76.67,179.02,190.36,121.92,185.1900019,83.13
4/18/2017,35.3,65.39,168.59,121.82,89.73,24.63,85.16,90.8,105.68,147.76,62.27,43.48,32.67,132.3,56.11,114.19,49.22,161.25,123.08,170.05,83.71,215.59,94.39,35.765,75.79,177.85,190.22,120.75,184.4400018,82.82
4/19/2017,35.17,65.04,169.25,121.37,89.75,24.69,84.46,89.6,104.23,147.22,62.64,43.23,32.65,132.64,55.86,113.73,48.94,161.26,122.74,161.69,83.5,214.09,93.47,35.91,75.55,178.4,189.83,120.4,184.6500018,83.51
4/20/2017,35.61,65.5,171.54,121.87,91.15,24.93333333,85.55,89.33,104.88,148.72,62.55,43.09,32.83,133.27,56.4,114.79,48.41,162.04,123.77,162.3,84.05,218.06,94.66,36.18,80.02,179.3,191.16,118.88,185.8200019,84.14
4/21/2017,35.5675,66.4,171.16,121.76,91.15,24.98,84.52,88.62,104.89,150,61.89,43.07,32.82,133.41,55.85,114.44,47.25,160.41,127.08,160.38,83.79,216.86,94.32,36.32,79.59,180.38,191.5,119.1,186.4800019,84.03
4/24/2017,35.91,67.53,172.33,122.89,91.85,24.92666667,87.5,89.55,105.93,151.89,62.14,43.28,33.28,134.23,55.47,113.7,47.05,163.14,129.79,160.75,84.17,223.22,96.81,36.75,80.45,182.06,194.23,120.57,188.4600019,84.28
4/25/2017,36.1325,67.92,174.04,123.43,92.11,25.01666667,88.26,90,106.73,153.03,62.3,43.11,33.42,141.7,55.45,115.18,46.7,164.7,129.3,160.39,84.75,226.63,104.42,36.87,80.63,183.51,195.13,121.32,194.4300019,85.92
4/26/2017,35.92,67.83,174.38,123.51,91.82,25.14333333,88.43,87.74,106.08,154.22,62.7,43.24,33.4,140.84,55.16,115.58,47.36,164.61,130.1,160.06,84.95,226.2,104.66,36.93,80.52,181.71,195,122.01,192.9900019,85.92
4/27/2017,35.9475,68.27,174.63,123.74,91.6,25.14666667,87.61,87.69,105.47,156.12,62.58,43.01,33.75,140.87,55.47,115.84,46.67,162.72,129.88,160.32,85.85,225.81,102.68,37.43,80.33,183.22,196.11,122.16,189.5700019,85.89
4/28/2017,35.9125,68.46,174.88,123.47,91.22,25.06,87,87.33,106.7,156.1,62.33,43.15,34.07,139.93,55.41,115.6,45.91,163.32,131.14,160.29,86.12,223.8,102.26,36.15,79.25,184.83,195.83,121.66,188.4000019,86.54
5/1/2017,36.645,69.41,174.59,123.34,91.26,25.07666667,87.06,87.09,105.92,154.21,62.38,43.22,33.97,141.15,54.99,114.73,45.88,162.6,130.9,158.84,86.66,224.85,102,36.31,79.23,182.39,194.81,121.18,187.5600019,86.46
5/2/2017,36.8775,69.3,174.14,123.7,92.54,25.17333333,86.5,86.22,105.36,154.95,62.7,43.39,34.24,141.23,55.07,114.37,45.91,163.49,131.19,159.1,87.09,225.12,101.51,36.97,79.54,183.44,196.53,120.36,187.5600019,85.81
5/3/2017,36.765,69.08,172.54,123.33,92.44,25.25333333,87,86.43,106.72,155,63.63,43.32,34.25,142.62,54.53,111.62,46.15,163.81,131.07,158.63,86.55,226.31,101.54,36.98,78.83,183.39,197.63,120.81,185.1300019,85.79
5/4/2017,36.6325,68.81,174.02,123.95,92.62,25.44666667,87.1,86.45,104.81,154.86,63.38,43.66,34.18,143.45,54.47,111.17,45.88,164.29,131.2,159.05,86.52,226.59,99.39,36.85,78.33,183.07,199.51,120.81,184.2600018,86.05
5/5/2017,37.24,69,174.12,123.51,92.09,25.5,87,86.5,105.79,155.73,63.97,43.69,34.39,143.96,53.95,111.99,46.69,163.81,131.41,155.05,86.97,226.87,99.64,36.82,78.32,185.01,199.4,121.3,189.2700019,85.89
5/8/2017,38.2525,68.94,174.44,123.25,91.92,25.37333333,87.1,86.55,106.68,156.89,64.01,43.89,34.29,144.24,54.3,111.42,46.63,163.03,131.13,153.03,86.86,225.03,99.37,36.54,78.16,186.02,198.65,121.01,187.1100019,85.84
5/9/2017,38.4975,69.04,173.24,123.21,92,25.57333333,86.75,86.4,105.08,157.68,63.29,43.51,33.9,144.36,54.89,112.07,46.42,163.22,131.91,152.11,87.13,223.76,99.29,36.37,78.44,186.91,197.96,119.95,185.4900019,85.98
5/10/2017,38.315,69.31,173.39,122.81,92.25,25.56666667,87.43,86.49,106.5,158.13,63.94,43.57,33.74,144.52,54.56,109.66,46.38,160.51,131.74,151.25,87.31,224.88,100.36,36.01,78.65,183.18,196.64,120.69,185.1300019,85.62
5/11/2017,38.4875,68.46,173.32,123.2,92.1,25.37666667,87.16,86.17,106.21,156.2,64.43,43.67,33.63,144.21,54.24,109.58,46.02,160.08,131.9,150.65,87.71,224.76,100.99,35.69,77.92,183.94,196.75,120.54,185.5800019,85.5
5/12/2017,39.025,68.38,171.81,123.64,92.73,25.23666667,86.92,86.19,105.96,156.92,63.57,43.59,33.45,145.36,54.2,109.69,45.84,160.22,131.49,150.37,89.04,222.82,100.71,35.53,77.49,183.25,196.57,120.59,186.1200019,85.25
5/15/2017,38.925,68.43,171.53,126.99,93.23,25.43,87.34,86.33,106.85,157.33,63.51,43.73,34.23,146.28,53.77,109.13,45.38,159.97,131.98,151.51,89.8,225.12,102.42,35.63,78.33,182.39,197.63,120.25,187.2000019,84.96
5/16/2017,38.8675,69.41,168.12,127.77,93.15,25.03666667,87.61,86.24,107.25,158.26,63.79,43.85,34.3,147.29,52.78,107.98,45.31,159.99,132.01,153.68,89.75,225.6,102.34,35.82,78.13,182.7,197.91,119.93,186.9000019,84.51
5/17/2017,37.5625,67.48,168.86,126.67,91.76,25.04,84.27,86.26,104.7,156.09,63,43.93,33.82,146.41,51.8,106.31,44.48,157.06,129.94,150.93,87.84,213.72,100.14,35.04,76.37,178.78,194.84,120.25,180.6000018,81.73
5/18/2017,38.135,67.71,171.45,126.97,91.71,25.84666667,83.96,85.87,105.17,155.7,63.89,43.8,31.38,147.01,51.68,106.68,45.04,157.96,130.42,150.78,87.75,215.16,100.22,35.22,76.38,177.4,195.24,120.88,181.7400018,81.45
5/19/2017,38.265,67.69,172.59,127,92.48,26.25666667,84.78,86.24,106.52,156.3,63.78,43.9,31.21,148.15,51.77,107.52,45.42,156.51,131.4,151.98,87.4,215.39,102.43,35.4,76.8,180.76,195.8,120.79,183.8700018,80.61
5/22/2017,38.4975,68.45,174.7,127.26,93.31,26.18333333,84.7,86.21,106.12,155.96,64.04,44.18,31.59,148.19,51.57,107.63,45.48,153.02,131.84,152.64,88.94,216.02,102.29,35.77,76.98,183.67,198.51,121.65,182.9400018,81.34
5/23/2017,38.45,68.68,175.22,127.52,93.86,26.16333333,85.76,86.08,106.27,154.83,64.55,44.39,31.76,147.82,52.2,107.02,45.48,154.07,131.85,152.03,88.49,219.64,103.63,35.86,77.2,183.49,197.73,121.66,182.3400018,81.24
5/24/2017,38.335,68.77,175.59,127.51,94.81,26.05,85.71,86.5,106.22,155,64.93,45.03,31.49,149.5,52.01,107.71,45.04,154.6,132.14,152.51,89.6,223.83,103.95,36.12,77.12,185.25,197.49,122.05,184.3500018,80.58
5/25/2017,38.4675,69.62,178.05,127.53,95.04,26.10333333,85.35,86.86,105.11,156.46,65.04,45.41,31.44,149.78,52.35,107.27,45.31,155.43,133.75,153.2,91.27,222.47,105.02,36.26,77.44,187.07,199.54,123.72,181.9500018,80.75
5/26/2017,38.4025,69.96,177.5,126.92,94.67,26.04333333,85.36,87.25,104.72,154.9,64.92,45.39,31.5,149.86,52.59,108.41,45.32,155.01,133.25,152.49,90.83,223.53,105.66,36.26,77.46,186.59,200.67,123.66,183.1800018,81.25
5/29/2017,38.4025,69.96,177.5,126.92,94.67,26.04333333,85.36,87.25,104.72,154.9,64.92,45.39,31.5,149.86,52.59,108.41,45.32,155.01,133.25,152.49,90.83,223.53,105.66,36.26,77.46,186.59,200.67,123.66,183.1800018,81.25
5/30/2017,38.4175,70.41,176.59,127.11,94.72,26.05,83.9,87.4,104.06,153.88,64.88,45.43,31.68,149.93,52.92,108.34,46.2,153.85,132.93,151.73,90.86,218.42,105.47,36.18,77.09,186.88,202.44,123.73,182.6700018,80.16
5/31/2017,38.19,69.84,175.18,128.25,95.23,26.2,82.15,88.09,103.48,153.51,65.11,45.47,31.53,150.89,52.99,107.94,46.64,155.24,132.99,152.63,89.64,211.26,105.43,36.11,76.94,187.63,204.47,124.85,185.8800019,81.02
6/1/2017,38.295,70.1,179.58,128.78,95.4,26.60333333,83.06,88.13,104.27,155.15,65.26,45.79,31.82,152.39,52.3,108.21,46.51,156.24,133.45,152.67,90.05,215.01,105.65,36.12,78.28,187.32,204.35,125.4,188.2800019,82.18
6/2/2017,38.8625,71.76,179.39,130.08,96.15,26.54,82.64,88.59,103.11,155.35,65.47,45.89,31.98,153.74,52.98,107.18,46.44,159.15,134.03,152.05,90.86,213.31,105.95,36.32,78.49,190.23,206.7,125.15,189.1500019,83.1
6/5/2017,38.4825,72.28,179.37,130.36,96.55,26.75333333,82.79,88.74,103.19,154.79,65.07,45.99,31.76,152.79,53.01,106.52,46.37,160.22,133.49,152.41,91.38,213.99,105.2,36.34,78.97,188.95,206.22,125.38,189.6300019,83.38
6/6/2017,38.6125,72.52,180.82,130.83,95.79,26.31,82.96,88.8,104.17,154.2,64.67,45.98,31.56,151.23,52.48,105.5,46.44,159.53,132.74,152.37,91.1,214.53,104.55,36.13,78.85,186.75,205.41,124.03,191.1900019,81.45
6/7/2017,38.8425,72.39,183.21,130.75,96.09,26.38333333,83.91,88.77,103.77,154.96,64.06,45.51,31.61,151.94,53.23,105.92,46.5,161.66,132.72,150.98,91.39,215.78,103.51,36.26,79.81,188.1,205.01,123.5,191.9400019,81.46
6/8/2017,38.7475,71.95,181.69,130.55,96.09,26.31,84.95,87.85,104,153.5,63.2,45.13,31.61,151.43,53.2,104.32,46.19,162.65,133.55,152.1,91.25,218.76,105.01,36.48,79.95,189.93,205.94,123.78,191.9100019,81.47
6/9/2017,37.245,70.32,181.46,131.53,94.56,26.47333333,86.96,88.16,106.4,152.96,64.39,45.32,31.37,151.48,53.46,105.62,46.72,164.06,133.79,154.1,87.27,222.44,105.92,35.71,80.31,190.03,206.93,125.23,194.2200019,80.99
6/12/2017,36.355,69.78,179.25,131.82,93.5,26.41333333,86.98,88.24,108.04,152.18,64.39,45.33,31.25,148.47,54.03,107.04,47.19,164.88,133.26,155.18,86.18,221.91,106.07,35.73,80.17,190,207.39,125.67,192.0300019,81.81
6/13/2017,36.6475,70.65,181.05,132.02,95.08,26.50666667,87.27,88.06,108.13,153.99,63.27,45.03,31.7,149.82,54.31,106.56,46.46,164.43,134.39,154.25,87.27,224.2,105.75,35.88,80.59,191.09,209.11,126.1,195.780002,81.8
6/14/2017,36.29,70.27,182.36,132.77,95.32,26.63333333,87.09,88.44,106.6,156.76,63.37,45.3,31.6,150.68,54.66,106.14,46.69,165.1,134.24,153.81,87.17,226.51,104.71,35.53,80.84,192.38,210.01,127.96,193.5900019,82.88
6/15/2017,36.0725,69.9,180.38,133.04,94.17,26.30333333,86.57,89.38,106.33,156.77,63.19,45.25,31.58,151.17,52.9,105.98,46.64,164.11,134.47,154.22,86.27,223.23,106.4,35.31,80.7,195.45,211.29,129.02,192.3000019,82.56
6/16/2017,35.5675,70,181.63,134.35,94.17,25.08,86.18,89.66,108.35,156.64,62.97,45.31,31.63,151.99,51.1,105.51,46.63,162.42,134.63,155.38,86,221.81,107.6,35.21,81.45,196.44,213.24,129.44,193.1700019,78.44
